rep	case	h2	pheno	envs	test	Qx	P.Chi	P.EN	P.Chi_Lat	P.EN_Lat	P.Chi_Long	P.EN_Long	type
A21	C1	h2-0	LAT	env-0.0	LAT	0.0515081622006171	0.439345798239191	0.396	0.439345798239191	0.39	0.820459435974283	0.792	c-Tm
A21	C1	h2-0	LAT	env-0.0	LAT	0.0515081622006171	0.439345798239191	0.426	0.439345798239191	0.414	0.820459435974283	0.793	c.p-Tm
A21	C1	h2-0	LAT	env-0.0	LAT	8.15070373158105	0.788096328591613	0.795	0.788096328591613	0.765	0.00430444539086909	0.008	nc-Tm
A21	C1	h2-0	LAT	env-0.0	LAT	0.0566281497807736	0.585784234219687	0.547	0.585784234219687	0.566	0.811906922774596	0.789	c-ID
A21	C1	h2-0	LAT	env-0.0	LAT	0.0566281497807736	0.585784234219687	0.569	0.585784234219687	0.575	0.811906922774596	0.804	c.p-ID
A21	C1	h2-0	LAT	env-0.0	LAT	8.35087681311424	0.895485719044957	0.878	0.895485719044957	0.912	0.00385501255295684	0.003	nc-ID
A22	C1	h2-0	LAT	env-0.0	LAT	0.137870600776013	0.304654876445319	0.298	0.304654876445319	0.274	0.710407167387386	0.718	c
A22	C1	h2-0	LAT	env-0.0	LAT	0.137870600776013	0.304654876445319	0.296	0.304654876445319	0.284	0.710407167387386	0.706	c.p
A22	C1	h2-0	LAT	env-0.0	LAT	0.389451659928968	0.770583837778695	0.747	0.770583837778695	0.775	0.532587773418962	0.54	nc
A22	C1	h2-0	LAT	env-0.0	LAT	0.138827015155741	0.374233287835326	0.341	0.374233287835326	0.353	0.709449913579097	0.721	c-Tm
A22	C1	h2-0	LAT	env-0.0	LAT	0.138827015155741	0.374233287835326	0.366	0.374233287835326	0.381	0.709449913579097	0.698	c.p-Tm
A22	C1	h2-0	LAT	env-0.0	LAT	0.130981620999438	0.483422877356196	0.478	0.483422877356196	0.484	0.717416424015043	0.698	nc-Tm
A22	C1	h2-0	LAT	env-0.0	LAT	0.131031320238418	0.273024758679589	0.258	0.273024758679589	0.27	0.717365118300601	0.713	c-ID
A22	C1	h2-0	LAT	env-0.0	LAT	0.131031320238418	0.273024758679589	0.257	0.273024758679589	0.29	0.717365118300601	0.737	c.p-ID
A22	C1	h2-0	LAT	env-0.0	LAT	0.562064430319651	0.869827324313272	0.871	0.869827324313272	0.873	0.453429646119978	0.455	nc-ID
A23	C1	h2-0	LAT	env-0.0	LAT	0.0558356023250097	0.786633519333118	0.8	0.786633519333118	0.776	0.813203314524793	0.797	c
A23	C1	h2-0	LAT	env-0.0	LAT	0.0558356023250097	0.786633519333118	0.782	0.786633519333118	0.791	0.813203314524793	0.792	c.p
A23	C1	h2-0	LAT	env-0.0	LAT	0.933201707867102	0.490442435583536	0.444	0.490442435583536	0.433	0.334032342952692	0.33	nc
A23	C1	h2-0	LAT	env-0.0	LAT	0.0491651349895309	0.659480714090551	0.634	0.659480714090551	0.642	0.82452242087182	0.826	c-Tm
A23	C1	h2-0	LAT	env-0.0	LAT	0.0491651349895309	0.659480714090551	0.628	0.659480714090551	0.672	0.82452242087182	0.836	c.p-Tm
A23	C1	h2-0	LAT	env-0.0	LAT	1.29548582657299	0.957012329239557	0.957	0.957012329239557	0.971	0.255039438609288	0.216	nc-Tm
A23	C1	h2-0	LAT	env-0.0	LAT	0.0521468190112082	0.732966065846036	0.727	0.732966065846036	0.726	0.819368886280352	0.812	c-ID
A23	C1	h2-0	LAT	env-0.0	LAT	0.0521468190112082	0.732966065846036	0.723	0.732966065846036	0.731	0.819368886280352	0.814	c.p-ID
A23	C1	h2-0	LAT	env-0.0	LAT	1.45311722979707	0.850200968341287	0.842	0.850200968341287	0.843	0.228028424533654	0.206	nc-ID
A24	C1	h2-0	LAT	env-0.0	LAT	2.32604031728772	0.127508250075623	0.149	0.127508250075623	0.135	0.127225138829551	0.138	c
A24	C1	h2-0	LAT	env-0.0	LAT	2.32604031728772	0.127508250075623	0.146	0.127508250075623	0.136	0.127225138829551	0.158	c.p
A24	C1	h2-0	LAT	env-0.0	LAT	0.149093838926182	0.208769181088035	0.215	0.208769181088035	0.206	0.699402826542917	0.687	nc
A24	C1	h2-0	LAT	env-0.0	LAT	2.45834189467002	0.22293086581375	0.243	0.22293086581375	0.229	0.116902128271319	0.144	c-Tm
A24	C1	h2-0	LAT	env-0.0	LAT	2.45834189467002	0.22293086581375	0.252	0.22293086581375	0.25	0.116902128271319	0.143	c.p-Tm
A24	C1	h2-0	LAT	env-0.0	LAT	0.386811302898138	0.649571399559244	0.669	0.649571399559244	0.658	0.533980296585894	0.553	nc-Tm
A24	C1	h2-0	LAT	env-0.0	LAT	2.33628906994302	0.109719505042122	0.128	0.109719505042122	0.158	0.126390324753838	0.142	c-ID
A24	C1	h2-0	LAT	env-0.0	LAT	2.33628906994302	0.109719505042122	0.117	0.109719505042122	0.112	0.126390324753838	0.158	c.p-ID
A24	C1	h2-0	LAT	env-0.0	LAT	0.26595146167936	0.146033939968664	0.14	0.146033939968664	0.152	0.606060587475535	0.61	nc-ID
A25	C1	h2-0	LAT	env-0.0	LAT	0.293074913683467	0.230030973834083	0.198	0.230030973834083	0.2	0.588256758081914	0.571	c
A25	C1	h2-0	LAT	env-0.0	LAT	0.293074913683467	0.230030973834083	0.232	0.230030973834083	0.224	0.588256758081914	0.554	c.p
A25	C1	h2-0	LAT	env-0.0	LAT	1.84230387052967	0.378405123850456	0.406	0.378405123850456	0.392	0.17468115943405	0.223	nc
A25	C1	h2-0	LAT	env-0.0	LAT	0.299837460893937	0.213244043897052	0.191	0.213244043897052	0.22	0.583984336124582	0.579	c-Tm
A25	C1	h2-0	LAT	env-0.0	LAT	0.299837460893937	0.213244043897052	0.184	0.213244043897052	0.185	0.583984336124582	0.589	c.p-Tm
A25	C1	h2-0	LAT	env-0.0	LAT	1.92253670082099	0.328688184726825	0.352	0.328688184726825	0.367	0.165577285521626	0.169	nc-Tm
A25	C1	h2-0	LAT	env-0.0	LAT	0.303356996027161	0.202657666604905	0.214	0.202657666604905	0.17	0.581785499473352	0.6	c-ID
A25	C1	h2-0	LAT	env-0.0	LAT	0.303356996027161	0.202657666604905	0.167	0.202657666604905	0.184	0.581785499473352	0.563	c.p-ID
A25	C1	h2-0	LAT	env-0.0	LAT	1.92282993701651	0.324023266137796	0.348	0.324023266137796	0.338	0.165545025222789	0.18	nc-ID
A26	C1	h2-0	LAT	env-0.0	LAT	3.21526431899526	0.336948770770672	0.395	0.336948770770672	0.378	0.0729544076591907	0.082	c
A26	C1	h2-0	LAT	env-0.0	LAT	3.21526431899526	0.336948770770672	0.368	0.336948770770672	0.375	0.0729544076591907	0.105	c.p
A26	C1	h2-0	LAT	env-0.0	LAT	0.304039088927231	0.919825135451832	0.928	0.919825135451832	0.919	0.581361284991016	0.58	nc
A26	C1	h2-0	LAT	env-0.0	LAT	3.1688905121653	0.342403457252562	0.403	0.342403457252562	0.408	0.0750534151661832	0.11	c-Tm
A26	C1	h2-0	LAT	env-0.0	LAT	3.1688905121653	0.342403457252562	0.393	0.342403457252562	0.387	0.0750534151661832	0.101	c.p-Tm
A26	C1	h2-0	LAT	env-0.0	LAT	0.126452401024242	0.928274281896155	0.924	0.928274281896155	0.932	0.722139047294596	0.713	nc-Tm
A26	C1	h2-0	LAT	env-0.0	LAT	3.17773264689333	0.311422750446281	0.361	0.311422750446281	0.351	0.0746482466757129	0.093	c-ID
A26	C1	h2-0	LAT	env-0.0	LAT	3.17773264689333	0.311422750446281	0.359	0.311422750446281	0.365	0.0746482466757129	0.095	c.p-ID
A26	C1	h2-0	LAT	env-0.0	LAT	0.261195913719711	0.764213775250866	0.76	0.764213775250866	0.763	0.609299734067414	0.622	nc-ID
A27	C1	h2-0	LAT	env-0.0	LAT	2.2404927505381	0.734570784647987	0.757	0.734570784647987	0.737	0.134438132596732	0.139	c
A27	C1	h2-0	LAT	env-0.0	LAT	2.2404927505381	0.734570784647987	0.732	0.734570784647987	0.728	0.134438132596732	0.141	c.p
A27	C1	h2-0	LAT	env-0.0	LAT	0.0960865691886801	0.866107802791993	0.877	0.866107802791993	0.853	0.756577430368922	0.73	nc
A27	C1	h2-0	LAT	env-0.0	LAT	2.01155021208732	0.948826014860017	0.946	0.948826014860017	0.953	0.156105735608505	0.194	c-Tm
A27	C1	h2-0	LAT	env-0.0	LAT	2.01155021208732	0.948826014860017	0.953	0.948826014860017	0.949	0.156105735608505	0.164	c.p-Tm
A27	C1	h2-0	LAT	env-0.0	LAT	0.0154163369037911	0.197817850853932	0.195	0.197817850853932	0.19	0.901186579624189	0.901	nc-Tm
A27	C1	h2-0	LAT	env-0.0	LAT	2.17234543873339	0.781631339613722	0.795	0.781631339613722	0.789	0.140511785563113	0.159	c-ID
A27	C1	h2-0	LAT	env-0.0	LAT	2.17234543873339	0.781631339613722	0.819	0.781631339613722	0.781	0.140511785563113	0.153	c.p-ID
A27	C1	h2-0	LAT	env-0.0	LAT	0.0345866882773745	0.671601271235478	0.662	0.671601271235478	0.668	0.852464392443391	0.842	nc-ID
A28	C1	h2-0	LAT	env-0.0	LAT	0.854295530558762	0.586114838334153	0.604	0.586114838334153	0.587	0.355339986384237	0.376	c
A28	C1	h2-0	LAT	env-0.0	LAT	0.854295530558762	0.586114838334153	0.628	0.586114838334153	0.627	0.355339986384237	0.399	c.p
A28	C1	h2-0	LAT	env-0.0	LAT	0.00436612570168512	0.94908406816988	0.947	0.94908406816988	0.954	0.947316788607612	0.96	nc
A28	C1	h2-0	LAT	env-0.0	LAT	0.88355497832711	0.421037902200667	0.444	0.421037902200667	0.442	0.347229844766375	0.383	c-Tm
A28	C1	h2-0	LAT	env-0.0	LAT	0.88355497832711	0.421037902200667	0.442	0.421037902200667	0.455	0.347229844766375	0.402	c.p-Tm
A28	C1	h2-0	LAT	env-0.0	LAT	0.0913863424100388	0.394067883359798	0.451	0.394067883359798	0.474	0.762422051521873	0.781	nc-Tm
A28	C1	h2-0	LAT	env-0.0	LAT	0.857375607490026	0.534277376140238	0.562	0.534277376140238	0.559	0.354474152754263	0.389	c-ID
A28	C1	h2-0	LAT	env-0.0	LAT	0.857375607490026	0.534277376140238	0.545	0.534277376140238	0.56	0.354474152754263	0.383	c.p-ID
A28	C1	h2-0	LAT	env-0.0	LAT	0.110074994492641	0.85511242608387	0.859	0.85511242608387	0.882	0.740058771805381	0.745	nc-ID
A29	C1	h2-0	LAT	env-0.0	LAT	0.403552090092312	0.158086303323159	0.179	0.158086303323159	0.191	0.525260487825263	0.554	c
A29	C1	h2-0	LAT	env-0.0	LAT	0.403552090092312	0.158086303323159	0.198	0.158086303323159	0.199	0.525260487825263	0.517	c.p
A29	C1	h2-0	LAT	env-0.0	LAT	12.413604874526	0.762828987409597	0.785	0.762828987409597	0.803	0.00042621730862377	0.001	nc
A29	C1	h2-0	LAT	env-0.0	LAT	0.420019327397375	0.203104704010715	0.246	0.203104704010715	0.251	0.516927400427504	0.519	c-Tm
A29	C1	h2-0	LAT	env-0.0	LAT	0.420019327397375	0.203104704010715	0.217	0.203104704010715	0.241	0.516927400427504	0.556	c.p-Tm
A29	C1	h2-0	LAT	env-0.0	LAT	11.3094235212924	0.369390967950665	0.382	0.369390967950665	0.429	0.000771147107564626	0.002	nc-Tm
A29	C1	h2-0	LAT	env-0.0	LAT	0.409867189754211	0.135997489558391	0.143	0.135997489558391	0.165	0.522036922281047	0.56	c-ID
A29	C1	h2-0	LAT	env-0.0	LAT	0.409867189754211	0.135997489558391	0.15	0.135997489558391	0.131	0.522036922281047	0.559	c.p-ID
A29	C1	h2-0	LAT	env-0.0	LAT	12.4234790995173	0.783511105754406	0.797	0.783511105754406	0.782	0.000423969671632133	0.001	nc-ID
A30	C1	h2-0	LAT	env-0.0	LAT	0.491210172879013	0.602090980589985	0.584	0.602090980589985	0.576	0.483387970155212	0.459	c
A30	C1	h2-0	LAT	env-0.0	LAT	0.491210172879013	0.602090980589985	0.561	0.602090980589985	0.56	0.483387970155212	0.435	c.p
A30	C1	h2-0	LAT	env-0.0	LAT	0.873490806128366	0.229653235772918	0.198	0.229653235772918	0.182	0.349990715313814	0.339	nc
A30	C1	h2-0	LAT	env-0.0	LAT	0.494015417775632	0.642487722587787	0.606	0.642487722587787	0.618	0.482141565353084	0.426	c-Tm
A30	C1	h2-0	LAT	env-0.0	LAT	0.494015417775632	0.642487722587787	0.607	0.642487722587787	0.609	0.482141565353084	0.438	c.p-Tm
A30	C1	h2-0	LAT	env-0.0	LAT	0.665430703550268	0.169999910609957	0.145	0.169999910609957	0.157	0.414649222245869	0.374	nc-Tm
A30	C1	h2-0	LAT	env-0.0	LAT	0.489178415447354	0.594172325062955	0.548	0.594172325062955	0.568	0.484294023538526	0.414	c-ID
A30	C1	h2-0	LAT	env-0.0	LAT	0.489178415447354	0.594172325062955	0.569	0.594172325062955	0.563	0.484294023538526	0.475	c.p-ID
A30	C1	h2-0	LAT	env-0.0	LAT	0.752351486709865	0.0993141939728084	0.079	0.0993141939728084	0.098	0.385732755888413	0.379	nc-ID
A31	C1	h2-0	LAT	env-0.0	LAT	0.0602889639435781	0.0609457627011124	0.032	0.0609457627011124	0.027	0.80603980283186	0.788	c
A31	C1	h2-0	LAT	env-0.0	LAT	0.0602889639435781	0.0609457627011124	0.04	0.0609457627011124	0.041	0.80603980283186	0.779	c.p
A31	C1	h2-0	LAT	env-0.0	LAT	3.77980165641682	0.858754854434672	0.849	0.858754854434672	0.851	0.0518748094889626	0.064	nc
A31	C1	h2-0	LAT	env-0.0	LAT	0.0618763283604039	0.0615519755451491	0.037	0.0615519755451491	0.03	0.803554533803219	0.768	c-Tm
A31	C1	h2-0	LAT	env-0.0	LAT	0.0618763283604039	0.0615519755451491	0.046	0.0615519755451491	0.04	0.803554533803219	0.784	c.p-Tm
A31	C1	h2-0	LAT	env-0.0	LAT	3.67424282974091	0.793804675501127	0.819	0.793804675501127	0.802	0.0552593473437084	0.074	nc-Tm
A31	C1	h2-0	LAT	env-0.0	LAT	0.060816587111084	0.0600890225061977	0.037	0.0600890225061977	0.037	0.805209915566192	0.795	c-ID
A31	C1	h2-0	LAT	env-0.0	LAT	0.060816587111084	0.0600890225061977	0.044	0.0600890225061977	0.036	0.805209915566192	0.781	c.p-ID
A31	C1	h2-0	LAT	env-0.0	LAT	3.6682654517901	0.791305502024864	0.802	0.791305502024864	0.83	0.0554578704840765	0.076	nc-ID
A32	C1	h2-0	LAT	env-0.0	LAT	0.195456546388435	0.194347262097614	0.181	0.194347262097614	0.164	0.65841345934392	0.644	c
A32	C1	h2-0	LAT	env-0.0	LAT	0.195456546388435	0.194347262097614	0.172	0.194347262097614	0.191	0.65841345934392	0.643	c.p
A32	C1	h2-0	LAT	env-0.0	LAT	0.462069898468757	0.812373434377501	0.83	0.812373434377501	0.808	0.496658188979276	0.494	nc
A32	C1	h2-0	LAT	env-0.0	LAT	0.200804050704494	0.242888603187084	0.216	0.242888603187084	0.217	0.654072620754798	0.659	c-Tm
A32	C1	h2-0	LAT	env-0.0	LAT	0.200804050704494	0.242888603187084	0.214	0.242888603187084	0.247	0.654072620754798	0.655	c.p-Tm
A32	C1	h2-0	LAT	env-0.0	LAT	0.899233068164497	0.432959925040324	0.449	0.432959925040324	0.425	0.34298743700834	0.344	nc-Tm
A32	C1	h2-0	LAT	env-0.0	LAT	0.193232119697344	0.189634287671019	0.162	0.189634287671019	0.185	0.660240057091306	0.644	c-ID
A32	C1	h2-0	LAT	env-0.0	LAT	0.193232119697344	0.189634287671019	0.202	0.189634287671019	0.174	0.660240057091306	0.651	c.p-ID
A32	C1	h2-0	LAT	env-0.0	LAT	0.34316021576488	0.902395320976198	0.897	0.902395320976198	0.896	0.558010740745373	0.569	nc-ID
A33	C1	h2-0	LAT	env-0.0	LAT	0.0126257636178831	0.0996281859653681	0.105	0.0996281859653681	0.103	0.910534462757881	0.913	c
A33	C1	h2-0	LAT	env-0.0	LAT	0.0126257636178831	0.0996281859653681	0.113	0.0996281859653681	0.119	0.910534462757881	0.919	c.p
A33	C1	h2-0	LAT	env-0.0	LAT	1.65694705031249	0.0806798827771187	0.091	0.0806798827771187	0.09	0.198016031614546	0.195	nc
A33	C1	h2-0	LAT	env-0.0	LAT	0.00757209456746021	0.220086411227238	0.247	0.220086411227238	0.242	0.930657376892189	0.933	c-Tm
A33	C1	h2-0	LAT	env-0.0	LAT	0.00757209456746021	0.220086411227238	0.254	0.220086411227238	0.25	0.930657376892189	0.924	c.p-Tm
A33	C1	h2-0	LAT	env-0.0	LAT	1.51651971205806	0.00130317157592214	0.001	0.00130317157592214	0.001	0.218146925212862	0.235	nc-Tm
A33	C1	h2-0	LAT	env-0.0	LAT	0.0113506691456713	0.096845214057894	0.134	0.096845214057894	0.117	0.915154302051805	0.926	c-ID
A33	C1	h2-0	LAT	env-0.0	LAT	0.0113506691456713	0.096845214057894	0.116	0.096845214057894	0.106	0.915154302051805	0.904	c.p-ID
A33	C1	h2-0	LAT	env-0.0	LAT	2.6355391210252	0.0736032276910404	0.075	0.0736032276910404	0.059	0.104496584583804	0.114	nc-ID
A34	C1	h2-0	LAT	env-0.0	LAT	3.49219525420122	0.744180529570369	0.729	0.744180529570369	0.74	0.0616587701175112	0.054	c
A34	C1	h2-0	LAT	env-0.0	LAT	3.49219525420122	0.744180529570369	0.735	0.744180529570369	0.729	0.0616587701175112	0.057	c.p
A34	C1	h2-0	LAT	env-0.0	LAT	6.8437568447983	0.0755626637078095	0.083	0.0755626637078095	0.084	0.00889515766215307	0.014	nc
A34	C1	h2-0	LAT	env-0.0	LAT	3.33033782775036	0.995255386895067	0.995	0.995255386895067	0.995	0.0680129032613139	0.065	c-Tm
A34	C1	h2-0	LAT	env-0.0	LAT	3.33033782775036	0.995255386895067	0.995	0.995255386895067	0.995	0.0680129032613139	0.067	c.p-Tm
A34	C1	h2-0	LAT	env-0.0	LAT	4.29509499654594	0.690802249760282	0.691	0.690802249760282	0.727	0.0382224607039927	0.055	nc-Tm
A34	C1	h2-0	LAT	env-0.0	LAT	3.41613633584252	0.75220459286289	0.754	0.75220459286289	0.738	0.0645619500489962	0.059	c-ID
A34	C1	h2-0	LAT	env-0.0	LAT	3.41613633584252	0.75220459286289	0.737	0.75220459286289	0.722	0.0645619500489962	0.061	c.p-ID
A34	C1	h2-0	LAT	env-0.0	LAT	7.15705778994388	0.0779362328420414	0.08	0.0779362328420414	0.087	0.00746695786405498	0.006	nc-ID
A35	C1	h2-0	LAT	env-0.0	LAT	1.34804640331285	0.549080039413347	0.599	0.549080039413347	0.573	0.245619937752573	0.296	c
A35	C1	h2-0	LAT	env-0.0	LAT	1.34804640331285	0.549080039413347	0.589	0.549080039413347	0.605	0.245619937752573	0.279	c.p
A35	C1	h2-0	LAT	env-0.0	LAT	0.022409086086886	0.225622809690474	0.246	0.225622809690474	0.233	0.881003953773327	0.888	nc
A35	C1	h2-0	LAT	env-0.0	LAT	1.33542242319319	0.490718668183048	0.545	0.490718668183048	0.503	0.247842849185085	0.273	c-Tm
A35	C1	h2-0	LAT	env-0.0	LAT	1.33542242319319	0.490718668183048	0.521	0.490718668183048	0.52	0.247842849185085	0.294	c.p-Tm
A35	C1	h2-0	LAT	env-0.0	LAT	2.78824179739193e-06	0.278123522776711	0.313	0.278123522776711	0.3	0.998667690648308	0.997	nc-Tm
A35	C1	h2-0	LAT	env-0.0	LAT	1.36007554536404	0.537496655596327	0.57	0.537496655596327	0.575	0.243524389350005	0.314	c-ID
A35	C1	h2-0	LAT	env-0.0	LAT	1.36007554536404	0.537496655596327	0.603	0.537496655596327	0.591	0.243524389350005	0.251	c.p-ID
A35	C1	h2-0	LAT	env-0.0	LAT	1.29380499159919e-05	0.289539481070243	0.324	0.289539481070243	0.337	0.99713005524956	0.996	nc-ID
A36	C1	h2-0	LAT	env-0.0	LAT	0.0233748919079781	0.842451235433552	0.84	0.842451235433552	0.827	0.878486208889423	0.872	c
A36	C1	h2-0	LAT	env-0.0	LAT	0.0233748919079781	0.842451235433552	0.833	0.842451235433552	0.84	0.878486208889423	0.85	c.p
A36	C1	h2-0	LAT	env-0.0	LAT	0.365704645771199	0.795011257172215	0.773	0.795011257172215	0.792	0.545354964689877	0.552	nc
A36	C1	h2-0	LAT	env-0.0	LAT	0.0267363918305983	0.878399444693517	0.876	0.878399444693517	0.852	0.870114801603831	0.864	c-Tm
A36	C1	h2-0	LAT	env-0.0	LAT	0.0267363918305983	0.878399444693517	0.858	0.878399444693517	0.867	0.870114801603831	0.862	c.p-Tm
A36	C1	h2-0	LAT	env-0.0	LAT	0.310601667061688	0.421293245013192	0.405	0.421293245013192	0.434	0.577311212903827	0.605	nc-Tm
A36	C1	h2-0	LAT	env-0.0	LAT	0.0201757539583154	0.8423870343188	0.822	0.8423870343188	0.831	0.887047319612482	0.871	c-ID
A36	C1	h2-0	LAT	env-0.0	LAT	0.0201757539583154	0.8423870343188	0.808	0.8423870343188	0.824	0.887047319612482	0.868	c.p-ID
A36	C1	h2-0	LAT	env-0.0	LAT	0.462979692474634	0.81232100031644	0.798	0.81232100031644	0.83	0.496234692585651	0.508	nc-ID
A37	C1	h2-0	LAT	env-0.0	LAT	0.000361797804464017	0.642430032347192	0.59	0.642430032347192	0.587	0.984824366210222	0.985	c
A37	C1	h2-0	LAT	env-0.0	LAT	0.000361797804464017	0.642430032347192	0.603	0.642430032347192	0.641	0.984824366210222	0.98	c.p
A37	C1	h2-0	LAT	env-0.0	LAT	0.138441267238163	0.160934703236943	0.115	0.160934703236943	0.134	0.709835546988529	0.671	nc
A37	C1	h2-0	LAT	env-0.0	LAT	3.33743581703269e-06	0.889400206769732	0.861	0.889400206769732	0.883	0.998542373413225	0.999	c-Tm
A37	C1	h2-0	LAT	env-0.0	LAT	3.33743581703269e-06	0.889400206769732	0.88	0.889400206769732	0.858	0.998542373413225	0.998	c.p-Tm
A37	C1	h2-0	LAT	env-0.0	LAT	0.105915501027228	0.786518427126608	0.792	0.786518427126608	0.781	0.744843078181541	0.74	nc-Tm
A37	C1	h2-0	LAT	env-0.0	LAT	0.00019528102655383	0.650538035431585	0.628	0.650538035431585	0.61	0.988850485633408	0.989	c-ID
A37	C1	h2-0	LAT	env-0.0	LAT	0.00019528102655383	0.650538035431585	0.611	0.650538035431585	0.612	0.988850485633408	0.982	c.p-ID
A37	C1	h2-0	LAT	env-0.0	LAT	0.173146788241633	0.157283286227186	0.127	0.157283286227186	0.128	0.677330166823687	0.653	nc-ID
A38	C1	h2-0	LAT	env-0.0	LAT	1.12334996275159	0.802758174754719	0.811	0.802758174754719	0.831	0.289198262159151	0.322	c
A38	C1	h2-0	LAT	env-0.0	LAT	1.12334996275159	0.802758174754719	0.837	0.802758174754719	0.808	0.289198262159151	0.32	c.p
A38	C1	h2-0	LAT	env-0.0	LAT	0.485149131416438	0.854105773172298	0.852	0.854105773172298	0.837	0.486099182657771	0.478	nc
A38	C1	h2-0	LAT	env-0.0	LAT	1.08860919903567	0.830545947360472	0.846	0.830545947360472	0.813	0.296779570928547	0.326	c-Tm
A38	C1	h2-0	LAT	env-0.0	LAT	1.08860919903567	0.830545947360472	0.847	0.830545947360472	0.834	0.296779570928547	0.335	c.p-Tm
A38	C1	h2-0	LAT	env-0.0	LAT	0.421416338446959	0.707844223335149	0.681	0.707844223335149	0.687	0.51623116369814	0.505	nc-Tm
A38	C1	h2-0	LAT	env-0.0	LAT	1.09458024366632	0.784606073429094	0.813	0.784606073429094	0.806	0.295458598507444	0.339	c-ID
A38	C1	h2-0	LAT	env-0.0	LAT	1.09458024366632	0.784606073429094	0.8	0.784606073429094	0.814	0.295458598507444	0.349	c.p-ID
A38	C1	h2-0	LAT	env-0.0	LAT	0.472695170891236	0.84136756061471	0.83	0.84136756061471	0.828	0.491749869954592	0.435	nc-ID
A39	C1	h2-0	LAT	env-0.0	LAT	0.0141160779263629	0.717831109727418	0.695	0.717831109727418	0.706	0.905425012972517	0.89	c
A39	C1	h2-0	LAT	env-0.0	LAT	0.0141160779263629	0.717831109727418	0.704	0.717831109727418	0.714	0.905425012972517	0.905	c.p
A39	C1	h2-0	LAT	env-0.0	LAT	0.000161984530618155	0.191032455270032	0.185	0.191032455270032	0.156	0.989845346528147	0.992	nc
A39	C1	h2-0	LAT	env-0.0	LAT	0.0113418293813463	0.878749354324949	0.885	0.878749354324949	0.851	0.915187222125124	0.905	c-Tm
A39	C1	h2-0	LAT	env-0.0	LAT	0.0113418293813463	0.878749354324949	0.881	0.878749354324949	0.873	0.915187222125124	0.906	c.p-Tm
A39	C1	h2-0	LAT	env-0.0	LAT	0.00110501295594538	0.328894017651808	0.319	0.328894017651808	0.352	0.973481816660177	0.976	nc-Tm
A39	C1	h2-0	LAT	env-0.0	LAT	0.016669218446069	0.701790763020448	0.689	0.701790763020448	0.676	0.897271141511349	0.912	c-ID
A39	C1	h2-0	LAT	env-0.0	LAT	0.016669218446069	0.701790763020448	0.698	0.701790763020448	0.697	0.897271141511349	0.889	c.p-ID
A39	C1	h2-0	LAT	env-0.0	LAT	0.0272854462338117	0.204553668529088	0.224	0.204553668529088	0.201	0.868799891302375	0.87	nc-ID
A40	C1	h2-0	LAT	env-0.0	LAT	1.21656538042087	0.889395906374303	0.892	0.889395906374303	0.899	0.270035752150561	0.281	c
A40	C1	h2-0	LAT	env-0.0	LAT	1.21656538042087	0.889395906374303	0.895	0.889395906374303	0.898	0.270035752150561	0.28	c.p
A40	C1	h2-0	LAT	env-0.0	LAT	0.592136616275675	0.685195098441787	0.704	0.685195098441787	0.712	0.44159408978933	0.461	nc
A40	C1	h2-0	LAT	env-0.0	LAT	1.19724666449841	0.829269757114765	0.849	0.829269757114765	0.821	0.273872676581413	0.294	c-Tm
A40	C1	h2-0	LAT	env-0.0	LAT	1.19724666449841	0.829269757114765	0.843	0.829269757114765	0.832	0.273872676581413	0.315	c.p-Tm
A40	C1	h2-0	LAT	env-0.0	LAT	0.176503126928348	0.617311389673536	0.617	0.617311389673536	0.614	0.674395782404357	0.683	nc-Tm
A40	C1	h2-0	LAT	env-0.0	LAT	1.23208317117561	0.902038631597084	0.906	0.902038631597084	0.909	0.267002293093787	0.286	c-ID
A40	C1	h2-0	LAT	env-0.0	LAT	1.23208317117561	0.902038631597084	0.918	0.902038631597084	0.906	0.267002293093787	0.288	c.p-ID
A40	C1	h2-0	LAT	env-0.0	LAT	0.420802309934856	0.904729348845093	0.913	0.904729348845093	0.918	0.516536978488436	0.527	nc-ID
A41	C1	h2-0	LAT	env-0.0	LAT	6.33100650430656	0.366744779613847	0.397	0.366744779613847	0.397	0.0118644964674014	0.012	c
A41	C1	h2-0	LAT	env-0.0	LAT	6.33100650430656	0.366744779613847	0.374	0.366744779613847	0.352	0.0118644964674014	0.007	c.p
A41	C1	h2-0	LAT	env-0.0	LAT	1.30714483133073	0.258680291826296	0.235	0.258680291826296	0.231	0.252912250538957	0.208	nc
A41	C1	h2-0	LAT	env-0.0	LAT	6.1497240149139	0.503884044443831	0.483	0.503884044443831	0.494	0.0131432609849748	0.009	c-Tm
A41	C1	h2-0	LAT	env-0.0	LAT	6.1497240149139	0.503884044443831	0.502	0.503884044443831	0.469	0.0131432609849748	0.009	c.p-Tm
A41	C1	h2-0	LAT	env-0.0	LAT	1.16242239603817	0.769909973552291	0.759	0.769909973552291	0.756	0.280963722785966	0.252	nc-Tm
A41	C1	h2-0	LAT	env-0.0	LAT	6.2877662264075	0.346086395192441	0.353	0.346086395192441	0.367	0.0121574177428629	0.005	c-ID
