#FID,IID,V2
tsk_92,tsk_92,0.108873
tsk_93,tsk_93,0.111197
tsk_94,tsk_94,0.111197
tsk_95,tsk_95,-0.864516
tsk_96,tsk_96,0.108873
tsk_97,tsk_97,-0.0629274
tsk_98,tsk_98,-0.113245
tsk_99,tsk_99,-0.242843
tsk_200,tsk_200,-0.632306
tsk_201,tsk_201,-0.216992
tsk_202,tsk_202,0.108873
tsk_203,tsk_203,0.256963
tsk_204,tsk_204,0.026275
tsk_205,tsk_205,-0.19011
tsk_206,tsk_206,-0.144841
tsk_207,tsk_207,0.195147
tsk_208,tsk_208,-0.0792807
tsk_209,tsk_209,0.0950299
tsk_210,tsk_210,-0.165351
tsk_211,tsk_211,-0.246337
tsk_212,tsk_212,-0.257074
tsk_213,tsk_213,-0.184731
tsk_214,tsk_214,-0.259225
tsk_215,tsk_215,-0.172775
tsk_216,tsk_216,-0.373987
tsk_217,tsk_217,-0.207204
tsk_218,tsk_218,-0.180047
tsk_219,tsk_219,-0.275345
tsk_220,tsk_220,-0.235356
tsk_221,tsk_221,-0.192391
tsk_222,tsk_222,-0.192391
tsk_223,tsk_223,-0.0952568
tsk_224,tsk_224,-0.207665
tsk_225,tsk_225,-0.0952568
tsk_226,tsk_226,-0.0826568
tsk_227,tsk_227,-0.0792807
tsk_228,tsk_228,-0.191704
tsk_229,tsk_229,-0.0821139
tsk_230,tsk_230,-0.0826568
tsk_231,tsk_231,-0.187805
tsk_232,tsk_232,-0.24114
tsk_233,tsk_233,0.0306372
tsk_234,tsk_234,0.0789551
tsk_235,tsk_235,-0.199947
tsk_236,tsk_236,-0.0233435
tsk_237,tsk_237,0.0789551
tsk_238,tsk_238,0.164026
tsk_239,tsk_239,0.0789551
tsk_240,tsk_240,0.0789551
tsk_241,tsk_241,0.0789551
tsk_242,tsk_242,0.0789551
tsk_243,tsk_243,0.0789551
tsk_244,tsk_244,0.0789551
tsk_245,tsk_245,-0.301781
tsk_246,tsk_246,-0.545384
tsk_247,tsk_247,0.0789551
tsk_248,tsk_248,0.0789551
tsk_249,tsk_249,0.0789551
tsk_250,tsk_250,-0.169077
tsk_251,tsk_251,0.12281
tsk_252,tsk_252,-0.0761403
tsk_253,tsk_253,-0.0215514
tsk_254,tsk_254,-0.0462995
tsk_255,tsk_255,-0.00327254
tsk_256,tsk_256,-0.149696
tsk_257,tsk_257,0.0467319
tsk_258,tsk_258,0.00758645
tsk_259,tsk_259,0.164026
tsk_260,tsk_260,-0.108799
tsk_261,tsk_261,-0.183996
tsk_262,tsk_262,0.0467319
tsk_263,tsk_263,0.00901954
tsk_264,tsk_264,0.00578779
tsk_265,tsk_265,0.00578779
tsk_266,tsk_266,0.0430028
tsk_267,tsk_267,0.0597321
tsk_268,tsk_268,0.0597321
tsk_269,tsk_269,0.0363383
tsk_270,tsk_270,-0.226414
tsk_271,tsk_271,-0.0870144
tsk_272,tsk_272,0.106813
tsk_273,tsk_273,0.106813
tsk_274,tsk_274,-0.0070444
tsk_275,tsk_275,-0.0241711
tsk_276,tsk_276,0.0930473
tsk_277,tsk_277,0.0930473
tsk_278,tsk_278,-0.0977313
tsk_279,tsk_279,-0.546564
tsk_280,tsk_280,0.0930473
tsk_281,tsk_281,-0.0268486
tsk_282,tsk_282,0.252549
tsk_283,tsk_283,0.252549
tsk_284,tsk_284,-0.0504885
tsk_285,tsk_285,-0.366916
tsk_286,tsk_286,-0.347115
tsk_287,tsk_287,0.213863
tsk_288,tsk_288,-0.0525684
tsk_289,tsk_289,0.213863
tsk_290,tsk_290,0.331689
tsk_291,tsk_291,-0.0525684
tsk_292,tsk_292,-0.356811
tsk_293,tsk_293,-0.12388
tsk_294,tsk_294,0.125552
tsk_295,tsk_295,-0.134928
tsk_296,tsk_296,-0.192977
tsk_297,tsk_297,-0.089134
tsk_298,tsk_298,-0.089134
tsk_299,tsk_299,0.0279129
tsk_0,tsk_0,-0.190267
tsk_1,tsk_1,-0.227447
tsk_2,tsk_2,-0.114675
tsk_3,tsk_3,-0.107081
tsk_4,tsk_4,0.165734
tsk_5,tsk_5,-0.164024
tsk_6,tsk_6,-0.0604567
tsk_7,tsk_7,-0.547513
tsk_8,tsk_8,0.884029
tsk_9,tsk_9,0.0429839
tsk_10,tsk_10,0.884029
tsk_11,tsk_11,-0.112299
tsk_12,tsk_12,-0.182336
tsk_13,tsk_13,0.133261
tsk_14,tsk_14,0.133261
tsk_15,tsk_15,0.152096
tsk_16,tsk_16,0.133261
tsk_17,tsk_17,0.133261
tsk_18,tsk_18,0.133261
tsk_19,tsk_19,-0.0356567
tsk_20,tsk_20,0.134286
tsk_21,tsk_21,0.134286
tsk_22,tsk_22,0.155837
tsk_23,tsk_23,-0.19674
tsk_24,tsk_24,-0.270097
tsk_25,tsk_25,-0.274617
tsk_26,tsk_26,-0.274617
tsk_27,tsk_27,-0.274617
tsk_28,tsk_28,-1.6929
tsk_29,tsk_29,0.123956
tsk_30,tsk_30,0.221354
tsk_31,tsk_31,-0.333581
tsk_32,tsk_32,-0.353227
tsk_33,tsk_33,0.153895
tsk_34,tsk_34,0.0675219
tsk_35,tsk_35,0.0119991
tsk_36,tsk_36,0.0119991
tsk_37,tsk_37,-0.167669
tsk_38,tsk_38,0.0574637
tsk_39,tsk_39,0.250468
tsk_40,tsk_40,-0.105201
tsk_41,tsk_41,-0.1364
tsk_42,tsk_42,0.0381514
tsk_43,tsk_43,-0.0680763
tsk_44,tsk_44,-0.292399
tsk_45,tsk_45,-0.0659514
tsk_46,tsk_46,-0.0680763
tsk_47,tsk_47,0.0381514
tsk_48,tsk_48,0.0381514
tsk_49,tsk_49,0.0381514
tsk_50,tsk_50,-0.189564
tsk_51,tsk_51,-0.01214
tsk_52,tsk_52,0.108097
tsk_53,tsk_53,-0.0461786
tsk_54,tsk_54,0.137335
tsk_55,tsk_55,-0.026498
tsk_56,tsk_56,-0.00597038
tsk_57,tsk_57,-0.040048
tsk_58,tsk_58,0.0121359
tsk_59,tsk_59,-0.00756687
tsk_60,tsk_60,-0.0751423
tsk_61,tsk_61,0.0325781
tsk_62,tsk_62,-0.14188
tsk_63,tsk_63,-0.00307535
tsk_64,tsk_64,-0.100955
tsk_65,tsk_65,-0.218706
tsk_66,tsk_66,-0.00629572
tsk_67,tsk_67,-0.0491551
tsk_68,tsk_68,-0.0491551
tsk_69,tsk_69,-0.0491551
tsk_70,tsk_70,-0.0491551
tsk_71,tsk_71,-0.0491551
tsk_72,tsk_72,-0.0445415
tsk_73,tsk_73,-0.0461989
tsk_74,tsk_74,-0.1971
tsk_75,tsk_75,-0.1971
tsk_76,tsk_76,-0.00354489
tsk_77,tsk_77,0.0023705
tsk_78,tsk_78,0.0235238
tsk_79,tsk_79,0.0235238
tsk_80,tsk_80,0.0235238
tsk_81,tsk_81,-0.29779
tsk_82,tsk_82,0.0603307
tsk_83,tsk_83,-0.146962
tsk_84,tsk_84,0.147882
tsk_85,tsk_85,-0.172254
tsk_86,tsk_86,-0.172254
tsk_87,tsk_87,-0.115624
tsk_88,tsk_88,0.0316793
tsk_89,tsk_89,0.0570497
tsk_90,tsk_90,0.120952
tsk_91,tsk_91,-0.0454195
tsk_92,tsk_92,0.222357
tsk_93,tsk_93,-0.0771846
tsk_94,tsk_94,-0.364561
tsk_95,tsk_95,0.12968
tsk_96,tsk_96,-0.0857875
tsk_97,tsk_97,-0.0339097
tsk_98,tsk_98,-0.132755
tsk_99,tsk_99,0.0287572
tsk_200,tsk_200,0.569047
tsk_201,tsk_201,-0.0618854
tsk_202,tsk_202,-0.242032
tsk_203,tsk_203,0.0550209
tsk_204,tsk_204,-0.331886
tsk_205,tsk_205,0.0135158
tsk_206,tsk_206,-0.437935
tsk_207,tsk_207,0.0570553
tsk_208,tsk_208,0.0174044
tsk_209,tsk_209,-0.0279175
tsk_210,tsk_210,0.194336
tsk_211,tsk_211,0.313776
tsk_212,tsk_212,0.0702387
tsk_213,tsk_213,0.0702387
tsk_214,tsk_214,0.0742659
tsk_215,tsk_215,-0.0657402
tsk_216,tsk_216,-0.0657402
tsk_217,tsk_217,-0.453137
tsk_218,tsk_218,-0.168967
tsk_219,tsk_219,0.0742659
tsk_220,tsk_220,0.326201
tsk_221,tsk_221,-0.193578
tsk_222,tsk_222,0.326201
tsk_223,tsk_223,-0.194559
tsk_224,tsk_224,-0.0133199
tsk_225,tsk_225,-0.0133199
tsk_226,tsk_226,-0.0375024
tsk_227,tsk_227,-0.0150567
tsk_228,tsk_228,-0.0163321
tsk_229,tsk_229,-0.0150567
tsk_230,tsk_230,0.0232057
tsk_231,tsk_231,0.132678
tsk_232,tsk_232,-0.063763
tsk_233,tsk_233,-0.058617
tsk_234,tsk_234,-0.101459
tsk_235,tsk_235,-0.0316167
tsk_236,tsk_236,-0.0550191
tsk_237,tsk_237,-0.101459
tsk_238,tsk_238,-0.101459
tsk_239,tsk_239,-0.101459
tsk_240,tsk_240,0.221634
tsk_241,tsk_241,0.0416505
tsk_242,tsk_242,-0.443908
tsk_243,tsk_243,0.163158
tsk_244,tsk_244,-0.460978
tsk_245,tsk_245,0.138066
tsk_246,tsk_246,0.138066
tsk_247,tsk_247,0.133834
tsk_248,tsk_248,0.136057
tsk_249,tsk_249,0.2494
tsk_250,tsk_250,0.136057
tsk_251,tsk_251,0.112252
tsk_252,tsk_252,1.08325
tsk_253,tsk_253,0.102605
tsk_254,tsk_254,0.0532866
tsk_255,tsk_255,0.0939753
tsk_256,tsk_256,0.130522
tsk_257,tsk_257,0.398662
tsk_258,tsk_258,-0.0723535
tsk_259,tsk_259,-0.044035
tsk_260,tsk_260,0.0923625
tsk_261,tsk_261,0.0739565
tsk_262,tsk_262,0.0714297
tsk_263,tsk_263,-0.090774
tsk_264,tsk_264,0.00481453
tsk_265,tsk_265,-0.00538825
tsk_266,tsk_266,-0.196761
tsk_267,tsk_267,-0.196761
tsk_268,tsk_268,0.0922951
tsk_269,tsk_269,-0.109062
tsk_270,tsk_270,-0.10007
tsk_271,tsk_271,-0.507385
tsk_272,tsk_272,-0.116186
tsk_273,tsk_273,-0.116186
tsk_274,tsk_274,-0.437938
tsk_275,tsk_275,-0.116186
tsk_276,tsk_276,-0.0412024
tsk_277,tsk_277,-0.116186
tsk_278,tsk_278,-0.116186
tsk_279,tsk_279,-0.115052
tsk_280,tsk_280,0.0186915
tsk_281,tsk_281,0.126992
tsk_282,tsk_282,-0.122503
tsk_283,tsk_283,0.0361525
tsk_284,tsk_284,-0.222507
tsk_285,tsk_285,0.00762368
tsk_286,tsk_286,-0.222507
tsk_287,tsk_287,-0.230368
tsk_288,tsk_288,0.115811
tsk_289,tsk_289,0.115811
tsk_290,tsk_290,-0.285191
tsk_291,tsk_291,0.0788397
tsk_292,tsk_292,-0.285191
tsk_293,tsk_293,-0.285191
tsk_294,tsk_294,-0.0106651
tsk_295,tsk_295,-0.19
tsk_296,tsk_296,-0.235232
tsk_297,tsk_297,-0.285191
tsk_298,tsk_298,-0.174815
tsk_299,tsk_299,0.152966
tsk_0,tsk_0,-0.242683
tsk_1,tsk_1,-0.107684
tsk_2,tsk_2,-0.214253
tsk_3,tsk_3,-0.101202
tsk_4,tsk_4,0.217609
tsk_5,tsk_5,-0.0647109
tsk_6,tsk_6,-0.0647109
tsk_7,tsk_7,-0.20407
tsk_8,tsk_8,0.131444
tsk_9,tsk_9,0.257566
tsk_10,tsk_10,-0.207792
tsk_11,tsk_11,-0.00438259
tsk_12,tsk_12,0.120936
tsk_13,tsk_13,-0.0811345
tsk_14,tsk_14,-0.0989831
tsk_15,tsk_15,-0.309668
tsk_16,tsk_16,-0.122735
tsk_17,tsk_17,-0.372874
tsk_18,tsk_18,-0.114724
tsk_19,tsk_19,0.412055
tsk_20,tsk_20,0.03959
tsk_21,tsk_21,0.272673
tsk_22,tsk_22,0.03959
tsk_23,tsk_23,0.03959
tsk_24,tsk_24,-0.0991859
tsk_25,tsk_25,0.257566
tsk_26,tsk_26,-0.222843
tsk_27,tsk_27,0.272673
tsk_28,tsk_28,-0.286732
tsk_29,tsk_29,0.0647265
tsk_30,tsk_30,-0.2142
tsk_31,tsk_31,0.0652596
tsk_32,tsk_32,-0.368364
tsk_33,tsk_33,-0.209827
tsk_34,tsk_34,-0.369902
tsk_35,tsk_35,-0.13933
tsk_36,tsk_36,-0.067175
tsk_37,tsk_37,-0.0548214
tsk_38,tsk_38,0.498347
tsk_39,tsk_39,-0.385632
tsk_40,tsk_40,-0.369902
tsk_41,tsk_41,0.176652
tsk_42,tsk_42,0.0108153
tsk_43,tsk_43,0.163802
tsk_44,tsk_44,0.0237214
tsk_45,tsk_45,0.025008
tsk_46,tsk_46,-0.333239
tsk_47,tsk_47,0.169443
tsk_48,tsk_48,0.153475
tsk_49,tsk_49,0.0974181
tsk_50,tsk_50,-0.172439
tsk_51,tsk_51,-0.134636
tsk_52,tsk_52,0.229517
tsk_53,tsk_53,-0.163758
tsk_54,tsk_54,0.0432257
tsk_55,tsk_55,0.103446
tsk_56,tsk_56,-0.0577983
tsk_57,tsk_57,-0.385632
tsk_58,tsk_58,-0.385632
tsk_59,tsk_59,-0.146824
tsk_60,tsk_60,-0.153053
tsk_61,tsk_61,-0.0266097
tsk_62,tsk_62,-0.158663
tsk_63,tsk_63,-0.176714
tsk_64,tsk_64,-0.146824
tsk_65,tsk_65,-0.163402
tsk_66,tsk_66,-0.0546667
tsk_67,tsk_67,0.22645
tsk_68,tsk_68,-0.126888
tsk_69,tsk_69,-0.0725746
tsk_70,tsk_70,-0.0658927
tsk_71,tsk_71,-0.117616
tsk_72,tsk_72,-0.191015
tsk_73,tsk_73,-0.0684016
tsk_74,tsk_74,-0.191015
tsk_75,tsk_75,-0.145124
tsk_76,tsk_76,0.302604
tsk_77,tsk_77,0.0790836
tsk_78,tsk_78,-0.116813
tsk_79,tsk_79,0.0706264
tsk_80,tsk_80,-0.0546667
tsk_81,tsk_81,0.04202
tsk_82,tsk_82,-0.0546667
tsk_83,tsk_83,0.0156804
tsk_84,tsk_84,-0.324865
tsk_85,tsk_85,0.595531
tsk_86,tsk_86,0.0250544
tsk_87,tsk_87,0.0250544
tsk_88,tsk_88,-0.0978305
tsk_89,tsk_89,0.0470922
tsk_90,tsk_90,0.0470922
tsk_91,tsk_91,0.0470922
tsk_92,tsk_92,0.016967
tsk_93,tsk_93,0.0105
tsk_94,tsk_94,0.0472472
tsk_95,tsk_95,0.0185156
tsk_96,tsk_96,0.191471
tsk_97,tsk_97,-0.363715
tsk_98,tsk_98,0.00463114
tsk_99,tsk_99,0.00463114
tsk_200,tsk_200,0.0329775
tsk_201,tsk_201,-0.288792
tsk_202,tsk_202,0.0329775
tsk_203,tsk_203,-0.534256
tsk_204,tsk_204,0.0320501
tsk_205,tsk_205,0.0591542
tsk_206,tsk_206,0.214918
tsk_207,tsk_207,-0.485791
tsk_208,tsk_208,-0.0144243
tsk_209,tsk_209,-0.0144243
tsk_210,tsk_210,-0.280193
tsk_211,tsk_211,0.0404018
tsk_212,tsk_212,-0.142915
tsk_213,tsk_213,-0.255906
tsk_214,tsk_214,-0.269881
tsk_215,tsk_215,0.320344
tsk_216,tsk_216,-0.286072
tsk_217,tsk_217,-0.238096
tsk_218,tsk_218,-0.238096
tsk_219,tsk_219,-0.238096
tsk_220,tsk_220,-0.0231912
tsk_221,tsk_221,0.0506911
tsk_222,tsk_222,-0.244374
tsk_223,tsk_223,-0.244374
tsk_224,tsk_224,-0.278986
tsk_225,tsk_225,0.115814
tsk_226,tsk_226,-0.278986
tsk_227,tsk_227,-0.278986
tsk_228,tsk_228,-0.278986
tsk_229,tsk_229,-0.483448
tsk_230,tsk_230,-0.278484
tsk_231,tsk_231,0.16409
tsk_232,tsk_232,-0.176694
tsk_233,tsk_233,0.0614323
tsk_234,tsk_234,-0.214233
tsk_235,tsk_235,-0.176694
tsk_236,tsk_236,-0.176694
tsk_237,tsk_237,0.236889
tsk_238,tsk_238,-0.176694
tsk_239,tsk_239,-0.176694
tsk_240,tsk_240,-0.259011
tsk_241,tsk_241,0.0614323
tsk_242,tsk_242,0.0115822
tsk_243,tsk_243,0.0115822
tsk_244,tsk_244,-0.0494539
tsk_245,tsk_245,-0.0817973
tsk_246,tsk_246,-0.109615
tsk_247,tsk_247,0.143973
tsk_248,tsk_248,-0.121219
tsk_249,tsk_249,0.115814
tsk_250,tsk_250,-0.123739
tsk_251,tsk_251,0.142953
tsk_252,tsk_252,0.209339
tsk_253,tsk_253,0.330789
tsk_254,tsk_254,0.031858
tsk_255,tsk_255,0.175167
tsk_256,tsk_256,0.175167
tsk_257,tsk_257,0.130184
tsk_258,tsk_258,0.130184
tsk_259,tsk_259,-0.184054
tsk_260,tsk_260,-0.202955
tsk_261,tsk_261,-0.3647
tsk_262,tsk_262,-1.78779
tsk_263,tsk_263,-0.216038
tsk_264,tsk_264,0.222496
tsk_265,tsk_265,0.20357
tsk_266,tsk_266,0.20357
tsk_267,tsk_267,0.20357
tsk_268,tsk_268,0.161324
tsk_269,tsk_269,-0.102402
tsk_270,tsk_270,-0.20701
tsk_271,tsk_271,-0.0835465
tsk_272,tsk_272,-0.102402
tsk_273,tsk_273,0.141209
tsk_274,tsk_274,-1.78779
tsk_275,tsk_275,0.00672274
tsk_276,tsk_276,-1.78779
tsk_277,tsk_277,-0.132083
tsk_278,tsk_278,-0.184054
tsk_279,tsk_279,-1.78779
tsk_280,tsk_280,0.00251383
tsk_281,tsk_281,-1.78779
tsk_282,tsk_282,-0.194202
tsk_283,tsk_283,-0.141236
tsk_284,tsk_284,-0.0719063
tsk_285,tsk_285,0.0354595
tsk_286,tsk_286,0.18298
tsk_287,tsk_287,0.0354595
tsk_288,tsk_288,-0.141236
tsk_289,tsk_289,-0.141236
tsk_290,tsk_290,0.125769
tsk_291,tsk_291,0.0209359
tsk_292,tsk_292,0.0209359
tsk_293,tsk_293,-0.183936
tsk_294,tsk_294,0.0209359
tsk_295,tsk_295,-0.0312083
tsk_296,tsk_296,-0.0821385
tsk_297,tsk_297,0.0288816
tsk_298,tsk_298,-0.0254801
tsk_299,tsk_299,-0.0311273
tsk_0,tsk_0,0.0628558
tsk_1,tsk_1,-0.0129555
tsk_2,tsk_2,-0.00459457
tsk_3,tsk_3,-0.0157055
tsk_4,tsk_4,0.00995566
tsk_5,tsk_5,0.057568
tsk_6,tsk_6,-0.0722655
tsk_7,tsk_7,0.0735209
tsk_8,tsk_8,-0.0186504
tsk_9,tsk_9,0.00972349
tsk_10,tsk_10,-0.0240808
tsk_11,tsk_11,0.0323775
tsk_12,tsk_12,0.0323775
tsk_13,tsk_13,-0.0841735
tsk_14,tsk_14,-0.0240808
tsk_15,tsk_15,0.0781013
tsk_16,tsk_16,0.00220091
tsk_17,tsk_17,-0.0213671
tsk_18,tsk_18,0.0781013
tsk_19,tsk_19,0.0781013
tsk_20,tsk_20,-0.00781472
tsk_21,tsk_21,0.0860317
tsk_22,tsk_22,0.0860317
tsk_23,tsk_23,0.060408
tsk_24,tsk_24,0.060408
tsk_25,tsk_25,-0.00173266
tsk_26,tsk_26,0.111074
tsk_27,tsk_27,0.111074
tsk_28,tsk_28,-0.0972102
tsk_29,tsk_29,0.111074
tsk_30,tsk_30,-0.0972102
tsk_31,tsk_31,-0.0336798
tsk_32,tsk_32,0.111445
tsk_33,tsk_33,-0.0480134
tsk_34,tsk_34,0.00351893
tsk_35,tsk_35,0.0606416
tsk_36,tsk_36,0.00209612
tsk_37,tsk_37,-0.0841735
tsk_38,tsk_38,0.0551972
tsk_39,tsk_39,0.0809471
tsk_40,tsk_40,0.0587343
tsk_41,tsk_41,-0.0544659
tsk_42,tsk_42,-0.0204851
tsk_43,tsk_43,-0.0419036
tsk_44,tsk_44,-0.0395445
tsk_45,tsk_45,-0.0239059
tsk_46,tsk_46,-0.0395445
tsk_47,tsk_47,0.0686428
tsk_48,tsk_48,-0.034864
tsk_49,tsk_49,0.00229706
tsk_50,tsk_50,0.235681
tsk_51,tsk_51,-0.0443471
tsk_52,tsk_52,-0.042801
tsk_53,tsk_53,0.131028
tsk_54,tsk_54,-0.102536
tsk_55,tsk_55,0.131028
tsk_56,tsk_56,-0.111065
tsk_57,tsk_57,-0.111297
tsk_58,tsk_58,-0.000111225
tsk_59,tsk_59,-0.0637377
tsk_60,tsk_60,0.10871
tsk_61,tsk_61,-0.102536
tsk_62,tsk_62,-0.102536
tsk_63,tsk_63,-0.101098
tsk_64,tsk_64,0.127839
tsk_65,tsk_65,-0.124644
tsk_66,tsk_66,-0.102536
tsk_67,tsk_67,0.0953467
tsk_68,tsk_68,-0.115183
tsk_69,tsk_69,-0.0840518
tsk_70,tsk_70,-0.816121
tsk_71,tsk_71,0.062701
tsk_72,tsk_72,0.266143
tsk_73,tsk_73,0.0953467
tsk_74,tsk_74,0.280298
tsk_75,tsk_75,0.249175
tsk_76,tsk_76,0.24722
tsk_77,tsk_77,-0.0533696
tsk_78,tsk_78,0.209616
tsk_79,tsk_79,-0.102667
tsk_80,tsk_80,0.208831
tsk_81,tsk_81,-0.0533696
tsk_82,tsk_82,0.24773
tsk_83,tsk_83,0.277922
tsk_84,tsk_84,0.161894
tsk_85,tsk_85,-0.0273166
tsk_86,tsk_86,-0.212065
tsk_87,tsk_87,0.24954
tsk_88,tsk_88,-0.058157
tsk_89,tsk_89,0.533745
tsk_90,tsk_90,0.0795348
tsk_91,tsk_91,0.246275
tsk_92,tsk_92,-0.117445
tsk_93,tsk_93,0.318632
tsk_94,tsk_94,-0.0644533
tsk_95,tsk_95,0.712934
tsk_96,tsk_96,0.249512
tsk_97,tsk_97,-0.059811
tsk_98,tsk_98,0.310413
tsk_99,tsk_99,-0.0611523
tsk_200,tsk_200,0.248907
tsk_201,tsk_201,0.248907
tsk_202,tsk_202,-0.272841
tsk_203,tsk_203,-0.561153
tsk_204,tsk_204,-0.0980101
tsk_205,tsk_205,-0.0980101
tsk_206,tsk_206,-0.112344
tsk_207,tsk_207,0.188341
tsk_208,tsk_208,-0.133145
tsk_209,tsk_209,0.131044
tsk_210,tsk_210,-0.11382
tsk_211,tsk_211,0.131044
tsk_212,tsk_212,-0.0529466
tsk_213,tsk_213,0.131044
tsk_214,tsk_214,-0.00327004
tsk_215,tsk_215,-0.0048581
tsk_216,tsk_216,0.0343487
tsk_217,tsk_217,-0.0778957
tsk_218,tsk_218,-0.561153
tsk_219,tsk_219,-0.0571633
tsk_220,tsk_220,0.0429027
tsk_221,tsk_221,-0.0441621
tsk_222,tsk_222,0.140252
tsk_223,tsk_223,0.0472062
tsk_224,tsk_224,-0.0195004
tsk_225,tsk_225,0.00682809
tsk_226,tsk_226,-0.0075869
tsk_227,tsk_227,0.00903092
tsk_228,tsk_228,0.00682809
tsk_229,tsk_229,0.155217
tsk_230,tsk_230,0.052114
tsk_231,tsk_231,0.064806
tsk_232,tsk_232,-0.00774164
tsk_233,tsk_233,-0.00636147
tsk_234,tsk_234,0.037582
tsk_235,tsk_235,0.16011
tsk_236,tsk_236,0.225238
tsk_237,tsk_237,0.0556731
tsk_238,tsk_238,-0.061283
tsk_239,tsk_239,-0.0342852
tsk_240,tsk_240,-0.147981
tsk_241,tsk_241,-0.112796
tsk_242,tsk_242,-0.181466
tsk_243,tsk_243,-0.561153
tsk_244,tsk_244,0.0409915
tsk_245,tsk_245,-0.182676
tsk_246,tsk_246,-0.180258
tsk_247,tsk_247,-0.211148
tsk_248,tsk_248,0.224273
tsk_249,tsk_249,0.0363065
tsk_250,tsk_250,0.0363065
tsk_251,tsk_251,-0.0860523
tsk_252,tsk_252,0.0542152
tsk_253,tsk_253,0.0363065
tsk_254,tsk_254,0.0974679
tsk_255,tsk_255,0.0363065
tsk_256,tsk_256,-0.00724352
tsk_257,tsk_257,-0.688838
tsk_258,tsk_258,0.0974679
tsk_259,tsk_259,0.0123062
tsk_260,tsk_260,0.602015
tsk_261,tsk_261,-0.0898314
tsk_262,tsk_262,0.0863289
tsk_263,tsk_263,-0.0881703
tsk_264,tsk_264,-0.0326402
tsk_265,tsk_265,-0.0326402
tsk_266,tsk_266,0.225238
tsk_267,tsk_267,0.246718
tsk_268,tsk_268,-0.184477
tsk_269,tsk_269,-0.184477
tsk_270,tsk_270,-0.121527
tsk_271,tsk_271,0.181867
tsk_272,tsk_272,-0.0879614
tsk_273,tsk_273,-0.0879614
tsk_274,tsk_274,-0.0879614
tsk_275,tsk_275,0.0772239
tsk_276,tsk_276,0.225238
tsk_277,tsk_277,-0.196541
tsk_278,tsk_278,-0.0879614
tsk_279,tsk_279,0.0566883
tsk_280,tsk_280,-0.0879614
tsk_281,tsk_281,0.225238
tsk_282,tsk_282,-0.00311917
tsk_283,tsk_283,-0.183314
tsk_284,tsk_284,0.112388
tsk_285,tsk_285,0.225238
tsk_286,tsk_286,-0.443449
tsk_287,tsk_287,-0.148235
tsk_288,tsk_288,-0.042347
tsk_289,tsk_289,0.171021
tsk_290,tsk_290,0.166791
tsk_291,tsk_291,0.166791
tsk_292,tsk_292,0.166791
tsk_293,tsk_293,-0.188027
tsk_294,tsk_294,-0.120636
tsk_295,tsk_295,-0.20048
tsk_296,tsk_296,-0.20048
tsk_297,tsk_297,-0.20048
tsk_298,tsk_298,0.0428708
tsk_299,tsk_299,0.0485293
tsk_0,tsk_0,-0.127298
tsk_1,tsk_1,0.22789
tsk_2,tsk_2,-0.0350632
tsk_3,tsk_3,0.108931
tsk_4,tsk_4,-0.0157296
tsk_5,tsk_5,-0.185377
tsk_6,tsk_6,-0.140059
tsk_7,tsk_7,-0.140059
tsk_8,tsk_8,-0.140059
tsk_9,tsk_9,-0.140059
tsk_10,tsk_10,-0.188027
tsk_11,tsk_11,-0.185377
tsk_12,tsk_12,0.151343
tsk_13,tsk_13,-1.18178
tsk_14,tsk_14,-0.216381
tsk_15,tsk_15,-0.0978931
tsk_16,tsk_16,0.140614
tsk_17,tsk_17,0.0126453
tsk_18,tsk_18,-0.0505389
tsk_19,tsk_19,0.0126453
tsk_20,tsk_20,0.0126453
tsk_21,tsk_21,0.0126453
tsk_22,tsk_22,0.0126453
tsk_23,tsk_23,0.0126453
tsk_24,tsk_24,0.0208419
tsk_25,tsk_25,0.0785161
tsk_26,tsk_26,0.0509917
tsk_27,tsk_27,0.0509917
tsk_28,tsk_28,0.0509917
tsk_29,tsk_29,0.0509917
tsk_30,tsk_30,0.0509917
tsk_31,tsk_31,0.0509917
tsk_32,tsk_32,0.0509917
tsk_33,tsk_33,0.0405374
tsk_34,tsk_34,0.0405374
tsk_35,tsk_35,0.0405374
tsk_36,tsk_36,0.0405374
tsk_37,tsk_37,-0.222325
tsk_38,tsk_38,0.0485293
tsk_39,tsk_39,0.0604099
tsk_40,tsk_40,-0.0149805
tsk_41,tsk_41,0.0595417
tsk_42,tsk_42,0.105787
tsk_43,tsk_43,-0.0895131
tsk_44,tsk_44,-0.0181168
tsk_45,tsk_45,0.0652659
tsk_46,tsk_46,0.109485
tsk_47,tsk_47,0.0485293
tsk_48,tsk_48,0.123963
tsk_49,tsk_49,0.589677
tsk_50,tsk_50,-0.0453858
tsk_51,tsk_51,-0.0197838
tsk_52,tsk_52,-0.0197838
tsk_53,tsk_53,0.0872657
tsk_54,tsk_54,-0.0204773
tsk_55,tsk_55,-0.0479628
tsk_56,tsk_56,0.104221
tsk_57,tsk_57,-0.0653787
tsk_58,tsk_58,-0.0244181
tsk_59,tsk_59,-0.058777
tsk_60,tsk_60,0.0870362
tsk_61,tsk_61,-0.0714523
tsk_62,tsk_62,-0.136273
tsk_63,tsk_63,-0.0570241
tsk_64,tsk_64,-0.158513
tsk_65,tsk_65,0.0627626
tsk_66,tsk_66,0.0932529
tsk_67,tsk_67,-0.270402
tsk_68,tsk_68,0.102505
tsk_69,tsk_69,-0.134464
